Date,Hour,DA_DEMD,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt,SM,trend,DEMAND
23-Jun-14,10,1262.2,36.09,37.84,0,-1.75,77.36,79.21,0,-1.85,68,51,12,30466,1457
23-Jun-14,11,1291,36.23,38.12,0,-1.89,191.71,196.93,0,-5.22,72,52,12,30467,1502
23-Jun-14,12,1301.4,41.06,43.15,0,-2.09,138.18,141.77,0,-3.59,72,51,12,30468,1509
23-Jun-14,13,1343.2,42.01,44.09,0,-2.08,140.55,144.3,0,-3.75,73,51,12,30469,1513
23-Jun-14,14,1345.5,43.02,45.52,0,-2.5,85.48,88.13,0,-2.65,72,49,12,30470,1526
23-Jun-14,15,1327.7,44,46.66,0,-2.66,207.08,213,0,-5.92,72,49,12,30471,1519
23-Jun-14,16,1335.3,45.32,48.04,0,-2.72,74.91,77.06,0,-2.15,70,50,12,30472,1503
23-Jun-14,17,1352.7,44.42,47.13,0,-2.71,46.95,48.6,0,-1.65,70,51,12,30473,1501
23-Jun-14,18,1330.7,45.97,48.96,0,-2.99,43.5,45.45,0,-1.95,70,49,12,30474,1506
23-Jun-14,19,1315.3,40.74,43.26,0,-2.52,33.51,35,0,-1.49,68,50,12,30475,1489
23-Jun-14,20,1312.2,36,38.13,0,-2.13,38.12,39.92,0,-1.8,65,50,12,30476,1452
23-Jun-14,21,1318.7,37.45,39.8,0,-2.35,57.91,60.68,0,-2.77,63,52,12,30477,1452
23-Jun-14,22,1234.3,35.45,37.99,0,-2.54,39.84,41.53,0,-1.69,62,53,12,30478,1394
23-Jun-14,23,1087.8,28.34,30.04,-0.16,-1.54,20.99,21.85,0,-0.86,61,54,12,30479,1254
23-Jun-14,24,969.2,25.61,27.23,-0.1,-1.52,25.66,27.05,0,-1.39,61,54,12,30480,1123
24-Jun-14,1,944.9,28.27,30.08,-0.12,-1.69,30.1,31.73,0,-1.63,60,55,12,30481,1054
24-Jun-14,2,929.7,26.81,28.41,-0.02,-1.58,26.21,27.59,0,-1.38,60,55,12,30482,1032
24-Jun-14,3,841.8,25.62,27.12,-0.02,-1.48,25.56,26.77,0,-1.21,60,55,12,30483,1017
24-Jun-14,4,847.7,24.47,26.12,-0.15,-1.5,24.47,25.48,0,-1.01,60,54,12,30484,1019
24-Jun-14,5,913.9,23.94,25.1,0,-1.16,23.9,24.95,0,-1.05,60,53,12,30485,1035
24-Jun-14,6,994.2,26.46,27.53,0,-1.07,26.15,27.37,0,-1.22,60,50,12,30486,1101
24-Jun-14,7,1045.7,31.27,32.69,0,-1.42,29.4,30.62,0,-1.22,60,50,12,30487,1241
24-Jun-14,8,1222,36.49,37.82,0,-1.33,31.63,32.61,0,-0.98,62,51,12,30488,1363
24-Jun-14,9,1290.7,38.93,40.69,0,-1.76,28.14,29.09,0,-0.95,65,54,12,30489,1434
24-Jun-14,10,1330.5,41.82,44.38,-0.09,-2.47,31.14,32.43,0,-1.29,68,56,12,30490,1478
24-Jun-14,11,1351.7,46.04,49.91,-0.73,-3.14,35.14,36.96,0,-1.82,67,57,12,30491,1512
24-Jun-14,12,1387.7,44.15,47.45,-0.4,-2.9,35.95,37.62,0,-1.67,67,57,12,30492,1518
24-Jun-14,13,1378.7,47.29,51.64,-0.92,-3.43,44.33,46.92,0,-2.59,70,59,12,30493,1511
24-Jun-14,14,1337.6,51.33,57.03,-1.55,-4.15,42.33,45.01,0,-2.68,69,57,12,30494,1513
24-Jun-14,15,1345.7,48.32,53.3,-1.07,-3.91,46.2,49.16,0,-2.96,70,57,12,30495,1513
24-Jun-14,16,1335.5,48.28,53.31,-1.06,-3.97,45.23,48.28,0,-3.05,70,56,12,30496,1501
24-Jun-14,17,1340.1,49.26,54.54,-1.22,-4.06,47.39,50.16,0,-2.77,68,56,12,30497,1485
24-Jun-14,18,1296.7,49.41,54.96,-1.23,-4.32,47.27,49.81,0,-2.54,67,56,12,30498,1478
24-Jun-14,19,1282.9,42.26,45.76,-0.11,-3.39,47.94,50.58,0,-2.64,66,56,12,30499,1464
24-Jun-14,20,1272.9,39.25,42,0,-2.75,37.55,39.42,0,-1.87,66,56,12,30500,1442
24-Jun-14,21,1300.5,43.03,47.06,-0.21,-3.82,35.73,37.5,0,-1.77,66,56,12,30501,1447
24-Jun-14,22,1219.1,43.09,47.49,-0.21,-4.19,38.26,40.4,0,-2.14,65,56,12,30502,1389
24-Jun-14,23,1094.4,35.99,38.26,-0.09,-2.18,39.42,41.14,0,-1.72,65,56,12,30503,1250
24-Jun-14,24,945.9,31.22,33.69,-0.1,-2.37,34.23,35.97,0,-1.74,65,55,12,30504,1134
25-Jun-14,1,930.6,28.94,31.79,-1.16,-1.69,27.32,28.69,0,-1.37,64,55,12,30505,1050
25-Jun-14,2,891.4,26.21,27.74,0,-1.53,23.8,25.14,0,-1.34,63,55,12,30506,1027
25-Jun-14,3,872.9,24.49,25.78,0,-1.29,22.72,23.95,0,-1.23,63,55,12,30507,1016
25-Jun-14,4,872.1,23.66,24.74,0,-1.08,19.17,20.31,0,-1.14,62,55,12,30508,1014
25-Jun-14,5,903.5,24.9,26.12,0,-1.22,24.11,25.41,0,-1.3,62,55,12,30509,1046
25-Jun-14,6,936.4,27.92,29.05,0,-1.13,25.98,27.29,0,-1.31,62,55,12,30510,1119
25-Jun-14,7,1079,32.01,32.81,0,-0.8,28.89,29.88,0,-0.99,63,55,12,30511,1254
25-Jun-14,8,1255.4,37.38,37.91,0,-0.53,29.41,30.04,0,-0.63,66,56,12,30512,1390
25-Jun-14,9,1329.5,41.66,43.28,0,-1.62,30.47,31.31,0,-0.84,68,56,12,30513,1455
25-Jun-14,10,1374.9,45.61,48.02,0,-2.41,32.55,33.54,0,-0.99,72,59,12,30514,1517
25-Jun-14,11,1422.3,45.67,47.95,0,-2.28,39.49,40.82,0,-1.33,73,61,12,30515,1558
25-Jun-14,12,1432.1,52.3,55.01,0,-2.71,53.2,55.47,0,-2.27,77,63,12,30516,1561
25-Jun-14,13,1452.7,56.52,59.36,0,-2.84,58.35,60.93,0,-2.58,77,64,12,30517,1574
25-Jun-14,14,1460.2,56.58,59.5,0,-2.92,68.93,71.98,0,-3.05,81,65,12,30518,1579
25-Jun-14,15,1452.7,59.54,62.53,0,-2.99,316.18,331.69,0,-15.51,76,64,12,30519,1545
25-Jun-14,16,1460.8,60.73,63.69,0,-2.96,141.44,147.61,-0.01,-6.16,77,65,12,30520,1517
25-Jun-14,17,1448.2,61.47,64.47,0,-3,73.75,77.98,0,-4.23,79,67,12,30521,1524
25-Jun-14,18,1393.5,58.47,61.73,0,-3.26,205.48,218.06,0,-12.58,71,65,12,30522,1543
25-Jun-14,19,1318.7,51.1,55.32,-0.89,-3.33,56.83,60.61,0,-3.78,68,65,12,30523,1546
25-Jun-14,20,1285.2,47.49,50.99,-0.4,-3.1,50.61,54.2,0,-3.59,65,64,12,30524,1523
25-Jun-14,21,1385.9,45.96,48.51,-0.04,-2.51,54.57,58.22,0,-3.65,66,65,12,30525,1509
25-Jun-14,22,1307.9,43.02,45.33,0,-2.31,45.37,48.74,0,-3.37,65,64,12,30526,1421
25-Jun-14,23,1147,38.53,39.87,0,-1.34,36.49,38.87,0,-2.38,62,61,12,30527,1285
25-Jun-14,24,1012.4,34.88,35.83,0,-0.95,35.25,37.22,0,-1.97,63,61,12,30528,1167
26-Jun-14,1,940.7,35.17,37.08,0,-1.91,44.14,46.48,0,-2.34,63,62,12,30529,1104
26-Jun-14,2,895.4,31.18,32.9,0,-1.72,39.01,41.25,0,-2.24,62,61,12,30530,1076
26-Jun-14,3,867.2,30.51,32.06,0,-1.55,32.73,34.35,0,-1.62,62,61,12,30531,1051
26-Jun-14,4,883,29.48,30.91,0,-1.43,30.99,32.43,0,-1.44,62,61,12,30532,1034
26-Jun-14,5,917.9,29.32,30.56,0,-1.24,31.86,33.42,0,-1.56,61,60,12,30533,1067
26-Jun-14,6,981.2,30.98,32.15,0,-1.17,34.3,35.97,0,-1.67,61,60,12,30534,1154
26-Jun-14,7,1125.4,33.4,34.93,0,-1.53,50.15,51.51,0,-1.36,62,60,12,30535,1282
26-Jun-14,8,1262.4,37.93,39.77,0,-1.84,46.57,48.12,0,-1.55,62,61,12,30536,1381
26-Jun-14,9,1325.6,42.25,44.07,0,-1.82,41,42.78,0,-1.78,63,60,12,30537,1459
26-Jun-14,10,1376.1,49.37,52.35,0,-2.98,31.49,32.8,0,-1.31,65,61,12,30538,1501
26-Jun-14,11,1401.7,48.08,51.15,0,-3.07,48.31,51.62,0,-3.31,65,61,12,30539,1526
26-Jun-14,12,1436,51.53,54.92,0,-3.39,58.58,63.07,0,-4.49,66,61,12,30540,1510
26-Jun-14,13,1391.8,52.89,56.86,0,-3.97,55.32,59.72,0,-4.4,66,59,12,30541,1507
26-Jun-14,14,1437.5,52.67,56.67,0,-4,45.06,48.62,0,-3.56,68,59,12,30542,1513
26-Jun-14,15,1419.9,53.75,58.02,0,-4.27,43.13,46.65,0,-3.52,70,59,12,30543,1496
26-Jun-14,16,1412,55.01,59.49,0,-4.48,41.62,45.21,0,-3.59,69,58,12,30544,1475
26-Jun-14,17,1393,56.35,61.25,0,-4.9,41.61,45.33,0,-3.72,67,57,12,30545,1467
26-Jun-14,18,1349.7,50.95,55.58,0,-4.63,42.3,46.21,0,-3.91,68,56,12,30546,1454
26-Jun-14,19,1335.9,49.43,53.69,0,-4.26,41.36,45.04,0,-3.68,68,57,12,30547,1450
26-Jun-14,20,1307.6,44.72,48.2,0,-3.48,34.19,36.63,0,-2.44,67,56,12,30548,1425
26-Jun-14,21,1298.4,45.81,49.57,0,-3.76,31.34,33.18,0,-1.84,65,56,12,30549,1432
26-Jun-14,22,1231.3,43.04,46.13,0,-3.09,31.36,33.13,0,-1.77,63,55,12,30550,1394
26-Jun-14,23,1107.5,39.2,41.32,0,-2.12,27.64,28.96,0,-1.32,61,55,12,30551,1264
26-Jun-14,24,968.7,36.28,37.73,0,-1.45,26.92,28.56,0,-1.64,60,55,12,30552,1121
27-Jun-14,1,904.9,29.05,30.36,0,-1.31,26.46,27.83,0,-1.37,59,53,12,30553,1038
27-Jun-14,2,859,28.9,30.23,0,-1.33,27.42,28.65,0,-1.23,58,53,12,30554,999
27-Jun-14,3,838.3,24.57,25.51,0,-0.94,25.5,26.46,0,-0.96,57,52,12,30555,985
27-Jun-14,4,828.7,24.36,25.33,0,-0.97,25.02,25.95,0,-0.93,56,52,12,30556,981
27-Jun-14,5,858.7,24.47,25.37,0,-0.9,25.17,25.98,0,-0.81,56,48,12,30557,1003
27-Jun-14,6,929.7,27.28,28.04,0,-0.76,25.87,26.59,0,-0.72,54,47,12,30558,1063
27-Jun-14,7,1070.7,35.5,36.22,0,-0.72,26.85,27.52,0,-0.67,53,49,12,30559,1203
27-Jun-14,8,1216.1,37.08,37.46,0,-0.38,30.92,31.6,0,-0.68,60,49,12,30560,1327
27-Jun-14,9,1289.2,36.67,37.56,0,-0.89,31.04,31.59,0,-0.55,65,49,12,30561,1398
27-Jun-14,10,1340.3,37.3,38.09,0,-0.79,36.06,36.86,0,-0.8,69,49,12,30562,1441
27-Jun-14,11,1373.2,36.65,37.64,0,-0.99,34.68,35.7,0,-1.02,72,49,12,30563,1477
27-Jun-14,12,1368.9,42.17,43.72,0,-1.55,35.04,36.11,0,-1.07,74,52,12,30564,1481
27-Jun-14,13,1370.9,42.08,43.66,0,-1.58,33.4,34.61,0,-1.21,75,51,12,30565,1486
27-Jun-14,14,1375.3,43.29,45.3,0,-2.01,35.87,37.39,0,-1.52,75,53,12,30566,1474
27-Jun-14,15,1371,45.56,47.91,0,-2.35,43.97,46.15,0,-2.18,76,52,12,30567,1475
27-Jun-14,16,1369.5,46.07,48.49,0,-2.42,47.14,49.44,0,-2.3,77,49,12,30568,1478
27-Jun-14,17,1366.4,44.65,46.78,0,-2.13,47.21,49.54,0,-2.33,78,50,12,30569,1476
27-Jun-14,18,1352.5,42.69,44.51,0,-1.82,47.03,49.09,0,-2.06,74,50,12,30570,1469
27-Jun-14,19,1316.5,39.64,40.88,0,-1.24,45.9,47.65,0,-1.75,72,45,12,30571,1443
27-Jun-14,20,1264.1,36.3,37.5,0,-1.2,38.12,39.36,0,-1.24,71,44,12,30572,1424
27-Jun-14,21,1279.2,36.83,38.11,0,-1.28,37.68,39.06,0,-1.38,70,43,12,30573,1416
27-Jun-14,22,1244.1,36.19,37.63,0,-1.44,33.05,34.48,0,-1.43,66,46,12,30574,1386
27-Jun-14,23,1090.5,36.72,37.36,0,-0.64,32.01,33.15,0,-1.14,65,46,12,30575,1276
27-Jun-14,24,955.8,33.52,34.59,0,-1.07,29.59,30.51,0,-0.92,62,45,12,30576,1164
28-Jun-14,1,890.5,26.11,26.85,0,-0.74,26.14,26.78,0,-0.64,60,45,12,30577,1110
28-Jun-14,2,870.8,23,23.49,0,-0.49,26.05,26.79,0,-0.74,57,45,12,30578,1076
28-Jun-14,3,834,21.76,22.34,0,-0.58,24.62,25.34,0,-0.72,56,46,12,30579,1064
28-Jun-14,4,788.9,21.43,22.06,0,-0.63,21.51,22.15,0,-0.64,55,47,12,30580,1042
28-Jun-14,5,797.8,21,21.59,0,-0.59,20.55,21.05,0,-0.5,54,46,12,30581,1054
28-Jun-14,6,820.2,20.59,21.11,0,-0.52,19.84,20.37,0,-0.53,52,47,12,30582,1060
28-Jun-14,7,901.1,20.21,20.89,0,-0.68,21.38,21.96,0,-0.58,53,49,12,30583,1139
28-Jun-14,8,1036.2,22.7,23.21,0,-0.51,25.03,25.47,0,-0.44,59,54,12,30584,1271
28-Jun-14,9,1149.2,28.49,28.95,0,-0.46,41.53,41.73,0,-0.2,66,57,12,30585,1391
28-Jun-14,10,1240.9,37.15,37.54,0,-0.39,49.72,49.85,0,-0.13,72,60,12,30586,1464
28-Jun-14,11,1334.8,38.15,39.93,-1.15,-0.63,36.76,37.17,0,-0.41,78,61,12,30587,1506
28-Jun-14,12,1352.7,38.47,43.87,-4.65,-0.75,32.85,33.18,0,-0.33,80,55,12,30588,1520
28-Jun-14,13,1361.1,38.35,44.41,-5.33,-0.73,44.65,45.5,0,-0.85,83,53,12,30589,1518
28-Jun-14,14,1309.2,38.53,44.92,-5.54,-0.85,50.91,51.94,0,-1.03,83,51,12,30590,1510
28-Jun-14,15,1276.6,38.11,45.45,-6.3,-1.04,50.46,51.65,0,-1.19,81,56,12,30591,1504
28-Jun-14,16,1296.2,37.75,45.54,-6.63,-1.16,51.18,52.21,0,-1.03,77,54,12,30592,1509
28-Jun-14,17,1300,43.75,45.14,0,-1.39,57.36,58.7,0,-1.34,79,50,12,30593,1521
28-Jun-14,18,1296.6,41.79,43.37,0,-1.58,64.15,65.99,0,-1.84,78,52,12,30594,1531
28-Jun-14,19,1286.5,37.14,38.36,0,-1.22,46.81,48.31,0,-1.5,77,54,12,30595,1522
28-Jun-14,20,1241.5,36.56,37.92,0,-1.36,32.87,33.96,0,-1.09,74,51,12,30596,1499
28-Jun-14,21,1229.2,37.63,39.1,0,-1.47,51.63,53.31,0,-1.68,72,53,12,30597,1487
28-Jun-14,22,1195.5,36.62,38.52,-0.29,-1.61,42.92,44.51,0,-1.59,69,53,12,30598,1462
28-Jun-14,23,1070.6,35.52,37.44,-0.32,-1.6,42.91,44.45,0,-1.54,67,54,12,30599,1346
28-Jun-14,24,948.4,29.21,30.37,-0.25,-0.91,31.02,32.03,0,-1.01,65,53,12,30600,1229
29-Jun-14,1,920.6,27.61,28.77,-0.27,-0.89,29.77,30.62,0,-0.85,64,53,12,30601,1147
29-Jun-14,2,875.3,24,24.84,0,-0.84,28.17,29.12,0,-0.95,62,53,12,30602,1087
29-Jun-14,3,860.8,23.15,23.91,0,-0.76,25.92,26.77,0,-0.85,60,53,12,30603,1056
29-Jun-14,4,827.6,22.14,22.79,0,-0.65,25.72,26.49,0,-0.77,59,52,12,30604,1053
29-Jun-14,5,829.2,21.84,22.37,0,-0.53,26.82,27.59,0,-0.77,58,52,12,30605,1048
29-Jun-14,6,853.7,20.72,21.2,0,-0.48,25.12,25.69,0,-0.57,59,52,12,30606,1042
29-Jun-14,7,897.1,20.85,21.19,0,-0.34,23.7,24.11,0,-0.41,60,51,12,30607,1120
29-Jun-14,8,1041.5,22.73,22.87,0,-0.14,23.77,24.1,0,-0.33,63,54,12,30608,1238
29-Jun-14,9,1145.3,28.91,29.29,0,-0.38,28.05,28.48,0,-0.43,70,55,12,30609,1351
29-Jun-14,10,1234.5,37.11,37.39,0,-0.28,34.6,34.71,0,-0.11,74,59,12,30610,1436
29-Jun-14,11,1271.9,39.22,39.63,0,-0.41,43.01,43.13,0,-0.12,79,59,12,30611,1502
29-Jun-14,12,1290.9,42.37,43.32,0,-0.95,46.3,46.61,0,-0.31,82,60,12,30612,1523
29-Jun-14,13,1300.7,43.27,44.4,0,-1.13,48.44,48.84,0,-0.4,82,63,12,30613,1536
29-Jun-14,14,1282,43.3,44.46,0,-1.16,50.58,51.09,0,-0.51,82,64,12,30614,1517
29-Jun-14,15,1274,49.82,51.38,0,-1.56,54.51,55.37,0,-0.86,83,59,12,30615,1535
29-Jun-14,16,1281.2,48.82,50.21,0,-1.39,63.26,64.44,0,-1.18,81,55,12,30616,1538
29-Jun-14,17,1300.3,49.06,50.71,0,-1.65,55.91,57.11,0,-1.2,78,52,12,30617,1544
29-Jun-14,18,1308.5,46.62,48.15,0,-1.53,44.42,45.88,0,-1.46,77,55,12,30618,1530
29-Jun-14,19,1300.5,43.16,44.72,0,-1.56,45.2,46.71,0,-1.51,76,50,12,30619,1524
29-Jun-14,20,1274.4,42.18,43.02,0,-0.84,38.94,40.26,0,-1.32,74,52,12,30620,1484
29-Jun-14,21,1257,47.62,49.38,-0.4,-1.36,51.1,52.23,0,-1.13,72,50,12,30621,1500
29-Jun-14,22,1219,44.98,47.02,-0.39,-1.65,52.72,53.95,0,-1.23,69,51,12,30622,1492
29-Jun-14,23,1106.3,35.81,37.48,-0.33,-1.34,32.5,33.48,0,-0.98,68,54,12,30623,1326
29-Jun-14,24,982.3,31.34,32.74,-0.31,-1.09,30.24,31.05,0,-0.81,66,55,12,30624,1179
30-Jun-14,1,996,27.56,28.37,-0.13,-0.68,28.77,29.58,0,-0.81,65,56,12,30625,1098
30-Jun-14,2,951.5,28.21,29.2,-0.19,-0.8,27.47,28.13,0,-0.66,64,56,12,30626,1056
30-Jun-14,3,928.5,28.1,29.12,-0.21,-0.81,26.53,27.32,0,-0.79,64,57,12,30627,1019
30-Jun-14,4,925.8,27.3,28.29,-0.22,-0.77,16.65,17.1,0,-0.45,63,58,12,30628,1021
30-Jun-14,5,942.2,26.84,27.41,0,-0.57,22.83,23.45,0,-0.62,63,59,12,30629,1052
30-Jun-14,6,983.9,26.94,27.19,0,-0.25,19.49,19.76,0,-0.27,62,59,12,30630,1120
30-Jun-14,7,1141.1,34.27,34.33,0,-0.06,23.88,24.09,0,-0.21,62,59,12,30631,1264
30-Jun-14,8,1273.5,36.69,37.14,0,-0.45,28.29,28.64,0,-0.35,66,61,12,30632,1394
30-Jun-14,9,1363.3,40.62,41.62,0,-1,30.18,30.9,0,-0.72,71,63,12,30633,1476
30-Jun-14,10,1448,40.26,41.43,0,-1.17,29.92,30.76,0,-0.84,77,64,12,30634,1547
30-Jun-14,11,1508,43.99,45.97,0,-1.98,38.9,40.32,0,-1.42,80,66,12,30635,1591
30-Jun-14,12,1528.6,50.66,53.22,0,-2.56,51.11,52.73,0,-1.62,79,66,12,30636,1613
30-Jun-14,13,1549.1,53.51,55.97,0,-2.46,55.88,58.07,0,-2.19,80,66,12,30637,1642
30-Jun-14,14,1547.6,55.45,58.21,0,-2.76,59.06,61.59,0,-2.53,81,66,12,30638,1663
30-Jun-14,15,1533.5,56.86,59.68,0,-2.82,57.19,59.67,0,-2.48,83,66,12,30639,1669
30-Jun-14,16,1527.3,58.03,61.06,0,-3.03,59.74,62.64,0,-2.9,83,65,12,30640,1666
30-Jun-14,17,1526.6,57.17,60.33,0,-3.16,66.9,70.3,0,-3.4,83,64,12,30641,1665
30-Jun-14,18,1492.4,54.16,57.5,0,-3.34,56.21,59.05,0,-2.84,79,62,12,30642,1661
30-Jun-14,19,1462.2,48.81,51.81,0,-3,52.36,55.11,0,-2.75,79,62,12,30643,1639
30-Jun-14,20,1416.4,44.35,47.15,0,-2.8,56.26,59.39,0,-3.13,77,62,12,30644,1608
30-Jun-14,21,1415.4,44.67,47.61,0,-2.94,54.82,57.95,0,-3.13,75,63,12,30645,1620
30-Jun-14,22,1338.4,42.06,44.99,-0.18,-2.75,49.81,52.58,0,-2.77,72,63,12,30646,1574
30-Jun-14,23,1209.5,38.06,40.44,-0.21,-2.17,32.73,34.43,0,-1.7,72,63,12,30647,1419
30-Jun-14,24,1024.3,32.61,33.79,-0.13,-1.05,33.87,35.69,0,-1.82,75,65,12,30648,1273
1-Jul-14,1,1034.3,35.46,37.69,-0.16,-2.07,37.58,39.65,0,-2.07,75,64,12,30649,1191
1-Jul-14,2,977.6,34.4,36.62,-0.21,-2.01,38.22,40.32,0,-2.1,74,64,12,30650,1133
1-Jul-14,3,937.2,33.5,35.54,-0.22,-1.82,38.48,40.66,0,-2.18,73,64,12,30651,1098
1-Jul-14,4,943.4,31.98,33.68,0,-1.7,36.4,38.28,0,-1.88,71,64,12,30652,1086
1-Jul-14,5,976.1,32.08,33.74,0,-1.66,31.3,32.54,0,-1.24,70,64,12,30653,1111
1-Jul-14,6,987.5,32.8,34.23,0,-1.43,26.67,27.71,0,-1.04,69,64,12,30654,1174
1-Jul-14,7,1171.4,38.36,39.69,0,-1.33,23.84,24.42,0,-0.58,68,64,12,30655,1330
1-Jul-14,8,1344.9,42.22,44.13,0,-1.91,32.31,33.07,0,-0.76,70,65,12,30656,1468
1-Jul-14,9,1430.2,43.38,44.81,0,-1.43,35.36,36.09,0,-0.73,74,66,12,30657,1607
1-Jul-14,10,1490.3,52.27,54.98,0,-2.71,38.37,39.54,0,-1.17,79,68,12,30658,1695
1-Jul-14,11,1536.9,56.26,59.45,0,-3.19,51.41,53.42,0,-2.01,81,69,12,30659,1742
1-Jul-14,12,1568.3,69.48,73.27,0,-3.79,58.08,60.43,0,-2.35,81,69,12,30660,1761
1-Jul-14,13,1587.7,77.3,81.71,0,-4.41,61.67,64.53,0,-2.86,81,69,12,30661,1775
1-Jul-14,14,1592.8,81.84,86.81,0,-4.97,70.1,73.54,0,-3.44,83,69,12,30662,1780
1-Jul-14,15,1575.1,85.56,91.24,0,-5.68,71.91,75.8,0,-3.89,81,68,12,30663,1775
1-Jul-14,16,1561.7,84.97,90.64,0,-5.67,78.49,82.67,0,-4.18,81,68,12,30664,1778
1-Jul-14,17,1559.4,83.52,89.34,0,-5.82,67.15,70.84,0,-3.69,80,67,12,30665,1771
1-Jul-14,18,1542.9,79.67,85.45,0,-5.78,55.82,59.24,0,-3.42,79,68,12,30666,1756
1-Jul-14,19,1514.6,68.69,73.91,0,-5.22,64.34,68.65,0,-4.31,77,66,12,30667,1730
1-Jul-14,20,1477.6,60.27,65.32,0,-5.05,57.37,61.17,0,-3.8,75,66,12,30668,1693
1-Jul-14,21,1493.3,60.23,65.13,0,-4.9,54.5,57.84,0,-3.34,73,65,12,30669,1697
1-Jul-14,22,1418.1,50.17,54.24,0,-4.07,46.05,49.16,0,-3.11,73,66,12,30670,1644
1-Jul-14,23,1292.3,39.65,42.53,0,-2.88,39.84,42.71,0,-2.87,73,66,12,30671,1489
1-Jul-14,24,1115.3,38.8,41.99,0,-3.19,37.26,39.79,0,-2.53,71,65,12,30672,1345
2-Jul-14,1,1047.4,36.91,39.99,-0.06,-3.02,36.81,39.55,0,-2.74,72,66,12,30673,1262
2-Jul-14,2,1008.1,34.98,37.72,0,-2.74,36.73,39.37,0,-2.64,71,65,12,30674,1235
2-Jul-14,3,973.7,30.16,32.49,0,-2.33,35.84,38.56,0,-2.72,71,66,12,30675,1201
2-Jul-14,4,969.5,30.28,32.52,0,-2.24,32.11,34.39,0,-2.28,69,65,12,30676,1169
2-Jul-14,5,1000.6,30.36,32.53,0,-2.17,29.44,31.36,0,-1.92,74,68,12,30677,1188
2-Jul-14,6,1030.8,34.42,36.83,0,-2.41,36.1,38.31,0,-2.21,72,67,12,30678,1254
2-Jul-14,7,1193.1,36.5,38.9,-0.17,-2.23,35.31,36.84,0,-1.53,70,66,12,30679,1405
2-Jul-14,8,1375.5,41.62,43.87,0,-2.25,40.13,41.24,0,-1.11,73,67,12,30680,1551
2-Jul-14,9,1469.2,46,48.28,0,-2.28,46.34,47.7,0,-1.36,75,68,12,30681,1660
2-Jul-14,10,1551.1,52.08,55.1,0,-3.02,65.77,67.47,0,-1.7,77,68,12,30682,1752
2-Jul-14,11,1597.6,64.06,68.26,0,-4.2,67.52,70.15,0,-2.63,80,69,12,30683,1791
2-Jul-14,12,1689.2,66.68,70.97,0,-4.29,72.14,75,0,-2.86,80,69,12,30684,1820
2-Jul-14,13,1729,72.04,76.72,0,-4.68,75.73,78.98,0,-3.25,82,70,12,30685,1837
2-Jul-14,14,1705.6,81.31,86.87,-0.05,-5.51,81.28,85.1,-0.08,-3.74,82,70,12,30686,1840
2-Jul-14,15,1714.2,81.79,87.36,0,-5.57,91.32,96.03,-0.2,-4.51,83,71,12,30687,1833
2-Jul-14,16,1696.2,81.49,87.12,0,-5.63,85.16,89.6,0,-4.44,82,71,12,30688,1825
2-Jul-14,17,1625.8,80.59,86.53,0,-5.94,66.39,69.76,0,-3.37,83,71,12,30689,1770
2-Jul-14,18,1614.6,74.47,79.95,0,-5.48,63.44,66.88,0,-3.44,75,68,12,30690,1761
2-Jul-14,19,1586.2,62.4,67.28,0,-4.88,49.22,59.26,-7.27,-2.77,75,71,12,30691,1771
2-Jul-14,20,1541.8,56.28,60.78,0,-4.5,36.35,41.79,-4,-1.44,72,69,12,30692,1722
2-Jul-14,21,1559.5,55.47,59.66,0,-4.19,36.69,42.44,-4.38,-1.37,72,69,12,30693,1700
2-Jul-14,22,1459.5,48.44,52.73,0,-4.29,28.13,37.59,-8.25,-1.21,72,69,12,30694,1599
2-Jul-14,23,1291.3,41.37,44.74,0,-3.37,29.91,34.77,-3.57,-1.29,70,68,12,30695,1456
2-Jul-14,24,1137,36.45,39.81,-0.15,-3.21,26.49,28,0,-1.51,68,66,12,30696,1311
3-Jul-14,1,1055.9,34.82,37.88,-0.31,-2.75,29.98,32.03,0,-2.05,67,66,12,30697,1238
3-Jul-14,2,1011,30.94,33.79,-0.6,-2.25,26.9,28.57,0,-1.67,67,66,12,30698,1186
3-Jul-14,3,998.8,24.76,26.42,-0.03,-1.63,24.54,25.93,0,-1.39,68,66,12,30699,1147
3-Jul-14,4,1004,24.05,25.62,0,-1.57,24.39,25.81,0,-1.42,68,66,12,30700,1134
3-Jul-14,5,1037.7,24.4,25.81,0,-1.41,25.34,26.79,0,-1.45,67,66,12,30701,1147
3-Jul-14,6,1074.6,29.13,30.73,0,-1.6,28.23,29.73,0,-1.5,66,64,12,30702,1211
3-Jul-14,7,1206.7,33.73,35.59,0,-1.86,30.48,31.86,0,-1.38,65,64,12,30703,1364
3-Jul-14,8,1361.4,38.56,40.84,0,-2.28,33.98,35.35,0,-1.37,68,66,12,30704,1490
3-Jul-14,9,1466.7,43.32,45.78,0,-2.46,41.71,44.51,-1.33,-1.47,70,68,12,30705,1593
3-Jul-14,10,1559.9,46.37,49.07,0,-2.7,42.2,44.15,0,-1.95,71,68,12,30706,1659
3-Jul-14,11,1587.4,52.98,56.43,0,-3.45,43.62,45.78,0,-2.16,75,70,12,30707,1719
3-Jul-14,12,1597.4,60.02,64,0,-3.98,47.88,50.47,0,-2.59,76,70,12,30708,1757
